fc.annotation...c..GeneID...,X15.bam,X18.bam,X2.bam,X33.bam
C9orf64,0,0,1,0
HNRNPK,22,50,89,49
MIR7-1,0,0,0,0
RMI1,0,1,2,1
LOC101927575,0,3,0,0
HMGN2P33,0,0,0,0
SLC28A3,1,1,0,2
LOC105376116,0,0,0,0
LOC102724036,2,4,4,3
NTRK2,2,6,2,3
LOC105376118,0,0,0,0
LOC107987088,1,0,1,1
UBE2V1P10,0,0,0,0
LOC105376119,0,0,0,1
LOC107987089,0,0,0,0
LOC105376121,0,0,0,0
STK33P1,0,0,0,0
LOC101927603,0,0,0,0
AGTPBP1,30,59,103,39
LOC100419824,0,0,0,0
LOC102724057,0,1,0,0
LOC389765,0,0,3,2
PHB1P7,0,0,0,0
LOC100130049,0,0,0,1
NAA35,3,6,9,9
GOLM1,2,2,2,6
LOC101927623,0,0,0,0
LOC100287212,0,0,0,0
C9orf153,1,2,0,2
RN7SKP264,0,0,0,0
ISCA1,4,12,8,6
TUT7,31,66,78,40
RPS6P13,0,0,0,1
LOC102724080,0,1,0,0
RNU2-36P,0,0,0,0
LOC105376123,1,0,0,0
LINC02834,1,0,0,0
GAS1,0,0,0,0
GAS1RR,0,0,0,2
LINC02893,0,0,0,0
CDC20P1,0,0,0,0
NFYCP2,0,0,0,0
LINC02872,0,0,0,0
LOC105376126,2,0,0,2
LOC107987090,0,0,0,1
LOC105376127,0,0,0,0
LOC112268032,0,0,0,1
DAPK1,9,5,7,12
RPS29P18,0,0,0,0
DAPK1-IT1,0,0,0,0
CTSL,2,0,0,1
LOC649166,0,0,0,0
CTSL3P,0,0,0,0
LOC100420576,0,0,0,0
ELF2P3,0,0,0,0
NPAP1P7,0,0,0,0
FBP2P1,0,0,0,0
LOC112267903,0,0,0,0
CTSLP8,0,0,0,0
NPAP1P5,0,0,0,0
LOC392364,0,0,0,0
LOC107987091,0,0,0,0
LOC497256,0,0,0,1
SPATA31E1,0,0,0,0
SPATA31C1,0,0,0,0
LOC645937,0,0,0,0
LOC122394732,0,1,0,0
CDK20,0,0,0,0
LOC105376131,0,0,0,2
RNU6-86P,0,0,0,0
RPS10P3,0,4,3,8
LOC102724156,0,0,0,0
SPATA31C2,0,0,0,0
LOC100129202,0,0,0,0
LOC389768,0,0,0,0
LOC100129340,0,0,0,1
RPSAP49,0,2,0,0
SPIN1,7,7,6,12
HNRNPA1P14,0,0,0,0
RPL21P85,0,0,0,0
LOC105376134,0,0,0,0
NXNL2,2,1,0,1
LINC02843,1,1,0,0
LOC105376135,0,0,0,0
MIR4289,0,0,0,0
PCNPP2,0,0,0,0
S1PR3,0,2,0,1
SHC3,3,4,0,2
LOC105376136,0,2,0,2
CKS2,0,0,1,0
MIR3153,0,0,0,0
SECISBP2,13,23,26,21
SEMA4D,18,35,26,42
PA2G4P6,0,0,0,0
LOC101927785,0,0,0,0
LOC105376137,3,0,0,1
LOC105376139,0,0,0,0
GADD45G,0,0,2,0
LOC100129066,2,1,0,1
LOC105376140,0,0,0,0
LOC107987032,0,0,0,0
LOC101927823,0,0,0,0
LOC101927847,0,0,0,0
MIR4290HG,0,2,0,1
MIR4290,0,0,0,0
IL6RP1,0,0,0,0
LOC105376142,0,0,0,0
OR7E31P,0,0,0,0
OR7E116P,0,0,0,0
LINC01508,2,1,0,4
LINC01501,0,2,0,0
DIRAS2,0,0,0,1
OR7E109P,0,0,0,0
OR7E108P,0,0,0,0
SYK,17,41,50,27
LOC105379829,0,1,0,0
LOC105376143,0,0,0,0
LINC02937,2,2,6,12
LINC02957,0,0,0,0
LOC100129316,0,0,0,0
LINC00484,0,1,0,0
AUH,7,9,12,16
NFIL3,7,4,9,1
LOC105376146,0,0,0,0
PAICSP2,0,0,0,0
MIR3910-1,0,0,0,0
MIR3910-2,0,0,0,0
LOC105376147,0,0,0,3
ROR2,4,6,1,5
LOC101927935,0,0,0,0
LOC105376148,0,0,0,0
LOC107987094,0,0,0,0
RPL21P82,0,0,0,1
HSPE1P22,0,0,0,0
SPTLC1,8,11,13,10
LOC100420896,0,0,0,0
MTATP6P29,0,0,0,0
MTCO3P29,0,0,0,0
MTND3P23,0,0,0,0
MTND4P15,0,0,0,0
LOC100128076,0,0,0,0
LINC00475,0,1,1,1
LOC112268047,0,0,0,0
BEND3P2,0,0,0,0
PRSS47P,0,0,0,0
LOC112268048,0,0,0,0
IARS1,1,8,4,10
MIR3651,0,0,0,0
SNORA84,0,0,0,0
NOL8,2,5,5,7
CENPP,1,4,11,5
LOC100420779,0,0,0,0
OGN,0,0,0,0
OMD,0,0,0,0
ASPN,0,0,0,0
ECM2,0,0,0,0
MIR4670,0,0,0,0
IPPK,1,3,7,0
LOC100128361,0,0,0,0
LOC107987095,0,0,0,0
RPL21P86,0,0,0,0
BICD2,4,15,14,6
LOC101929748,0,0,0,0
ANKRD19P,0,2,1,3
RNU6-714P,0,0,0,0
EEF1DP2,0,0,0,0
LOC100419515,0,0,0,0
ZNF484,4,2,4,2
LOC642943,0,0,0,0
SNX18P2,0,0,0,0
ALOX15P2,0,0,0,1
FGD3,22,16,42,13
LOC101927954,0,0,0,0
SUSD3,1,2,2,6
LOC101927993,0,0,0,0
CARD19,3,8,7,5
NINJ1,2,3,5,5
WNK2,3,2,0,0
C9orf129,1,0,0,0
RNU6-829P,0,0,0,0
LOC107987097,1,1,1,1
FAM120AOS,2,2,4,10
FAM120A,20,44,73,51
LOC100419516,0,0,0,0
PHF2,3,3,11,14
MIR548AU,0,0,0,0
MIR4291,0,0,0,0
LOC101928014,0,0,0,0
BARX1,0,0,0,0
BARX1-DT,0,0,0,0
PTPDC1,1,2,0,1
CYCSP24,0,0,0,0
LOC107987099,0,0,0,0
MIRLET7A1HG,0,0,0,2
MIRLET7A1,0,0,0,0
MIRLET7F1,0,0,0,0
LINC02603,0,0,1,1
MIRLET7D,0,0,0,0
ZNF169,1,3,3,2
VDAC1P11,0,0,0,0
LOC105376154,0,1,0,0
NUTM2F,0,0,0,0
LOC100132077,1,3,0,2
LOC107987023,0,0,0,0
PTMAP12,0,0,0,0
MFSD14B,6,16,11,14
YRDCP1,0,0,0,0
LOC107987100,0,0,0,0
LOC100421692,0,0,0,0
RNU6-669P,0,0,0,0
PCAT7,0,0,0,0
FBP2,0,1,0,0
FBP1,3,2,1,1
LOC107987101,1,0,0,1
AOPEP,9,21,13,20
MIR2278,0,0,0,0
LOC101928119,0,0,0,0
MIR6081,0,0,0,0
MIR23B,0,0,0,0
MIR27B,0,0,0,0
MIR3074,0,0,0,0
MIR24-1,0,0,0,0
FANCC,4,3,2,8
LOC107987102,0,0,0,0
RPS26P37,0,0,0,0
RNA5SP288,0,0,0,0
LOC643342,0,0,0,0
LOC105376155,0,0,0,1
LOC105376156,3,1,0,4
MT1P1,0,0,0,0
PTCH1,0,2,4,4
LOC100507346,0,0,0,0
LOC105376157,0,1,0,0
LOC105376158,0,0,0,0
PSMA7P1,0,0,0,0
LOC112268049,0,0,0,0
LOC105376161,0,0,0,0
ERCC6L2-AS1,3,1,3,10
LOC107987103,0,0,0,0
RNU2-46P,0,0,0,0
ERCC6L2,12,16,11,13
RNA5SP289,0,0,0,0
PARK7P2,0,0,0,0
LINC00092,0,0,0,0
LOC105376159,0,0,0,0
LOC158435,0,1,0,1
LOC158434,0,0,0,0
LOC112268039,0,1,0,0
EIF4BP3,1,0,2,5
LOC107987033,0,0,0,0
HSD17B3,2,1,1,2
HSD17B3-AS1,0,0,0,0
RNU6-1160P,0,0,0,0
SLC35D2,4,3,5,7
ZNF367,1,0,1,4
NSA2P7,0,0,0,0
HABP4,4,5,10,8
CDC14B,5,2,0,4
LOC105376163,0,0,0,0
PRXL2C,0,8,5,0
LOC441455,0,0,0,1
ZNF510,0,2,0,4
ZNF782,1,0,2,4
LOC100132781,0,0,0,0
PTMAP11,0,0,0,0
LOC107987024,0,0,0,0
NUTM2G,0,0,1,0
MFSD14C,5,12,13,9
YRDCP2,0,0,0,0
CTSV,0,1,0,0
TCEA1P1,0,0,0,0
GAS2L1P2,0,1,0,0
LOC107987104,0,0,0,0
VN1R51P,0,0,0,0
FAM220CP,0,0,0,0
LOC105376166,0,0,0,0
LOC112268050,0,0,0,0
ANKRD18CP,0,2,1,2
RNU6-798P,0,0,0,0
ZNF322P1,0,0,0,0
LOC107987025,0,0,0,0
VN1R52P,0,0,0,0
SUGT1P4,0,0,0,0
SUGT1P4-STRA6LP-CCDC180,1,1,0,0
SUGT1P4-STRA6LP,0,0,0,0
STRA6LP,0,0,0,0
CCDC180,0,0,0,0
MIR1302-8,0,0,0,0
LOC286359,0,0,0,0
LOC105376167,0,0,0,0
TDRD7,4,4,4,12
TMOD1,2,5,5,3
LOC105376168,0,0,0,0
TSTD2,2,2,1,5
NCBP1,2,2,1,2
LOC105376171,0,0,0,0
XPA,5,5,13,7
KRT18P13,0,0,0,0
PTCSC2,9,5,1,3
FOXE1,0,0,0,0
LOC112268051,1,2,4,2
TRMO,3,6,8,5
HEMGN,113,136,204,199
ANP32B,40,36,41,37
RNU6-918P,0,0,0,0
NANS,0,4,2,2
TRIM14,5,9,13,22
CORO2A,1,6,3,7
TBC1D2,2,4,10,15
MIR6854,0,0,0,0
LOC100131625,0,0,0,0
GABBR2,4,5,5,4
SEPTIN7P7,0,0,0,0
ANKS6,2,2,3,3
GALNT12,0,0,2,2
LOC102724684,0,1,0,0
NME2P3,0,0,0,0
COL15A1,1,1,1,2
TGFBR1,3,10,24,10
RNA5SP290,0,0,0,0
LOC105376174,0,0,0,0
RN7SL794P,0,0,0,0
ALG2,0,3,3,1
SEC61B,2,14,16,12
RN7SKP225,0,0,0,0
KRT8P11,1,0,0,0
NAMA,1,0,0,0
LOC107987011,1,0,1,0
LOC107987012,0,0,0,0
LOC101928438,4,2,2,2
NR4A3,2,3,7,1
STX17-DT,0,0,0,1
STX17,2,10,9,16
ERP44,7,25,25,18
UPF3AP3,0,0,0,0
LOC105376176,0,0,0,0
INVS,8,13,14,16
RN7SL75P,0,0,0,0
RPS2P35,0,0,0,0
NANOGP5,0,0,0,0
TEX10,4,5,13,7
LOC105376177,0,1,1,2
MSANTD3,1,0,0,1
MSANTD3-TMEFF1,0,1,0,0
TMEFF1,0,0,0,0
CAVIN4,0,1,0,0
RN7SKP87,0,0,0,0
ACTG1P19,0,0,0,0
LOC105376179,0,0,0,0
LOC105376180,0,0,0,0
LOC105376181,0,0,0,0
GAPDHP26,0,0,0,0
PLPPR1,3,3,1,2
TRPC6P4,0,0,0,0
LOC105376183,0,0,0,0
LOC105376182,0,0,0,0
ACNATP,0,0,0,0
TRMT112P4,0,0,0,0
LOC100421197,0,0,0,0
BAAT,2,0,0,0
FYTTD1P1,0,0,0,0
MRPL50,0,1,2,0
ZNF189,2,1,0,1
ALDOB,1,0,0,0
LOC105376184,0,1,0,0
TMEM246-AS1,0,1,0,0
PGAP4,0,0,0,1
RNF20,4,2,7,4
GRIN3A,1,2,4,4
PPP3R2,0,0,0,0
LOC105376186,0,0,0,0
MTND3P4,0,0,0,0
LOC105376187,0,2,0,1
ARL2BPP7,0,0,0,0
LOC105376188,0,0,0,0
RNU6-329P,0,0,0,0
LOC105376190,0,0,0,0
LOC100127962,0,0,0,0
LINC00587,0,1,0,1
ZYG11AP1,0,0,0,0
LOC100421294,0,0,0,0
CYLC2,0,0,0,0
LOC105376191,0,0,0,0
LINC01492,2,6,4,12
RNA5SP291,0,0,0,0
LOC105376192,0,0,0,0
LOC105376193,1,1,0,0
LOC101928523,0,0,0,0
SMC2-DT,0,0,0,0
SMC2,3,4,0,7
LOC105376194,0,0,0,0
TOPORSLP,0,0,0,0
LOC100128906,0,0,1,0
LOC105376195,1,0,0,1
OR13F1,0,0,0,0
OR13C4,0,0,0,0
OR13C3,0,0,0,0
OR13C8,0,0,0,0
OR13D2P,0,0,0,0
OR13C5,0,0,0,0
OR13C2,0,0,0,0
OR13C9,0,0,0,0
OR13I1P,0,0,0,0
OR13C1P,0,0,0,0
LOC107987105,1,3,0,1
OR13D1,0,0,0,0
OR13D3P,0,0,0,0
NIPSNAP3A,1,1,2,4
NIPSNAP3B,0,1,0,3
ABCA1,10,10,6,2
LOC105376196,0,0,0,0
CT70,0,0,1,1
LOC105376197,1,4,0,1
RN7SKP191,0,0,0,0
LOC112268038,0,1,0,1
SLC44A1,9,13,6,20
FSD1L,3,3,2,6
RALGAPA1P1,0,0,0,0
FKTN-AS1,0,0,0,1
FKTN,3,1,2,4
TAL2,0,0,0,0
TMEM38B,2,6,6,1
LOC107987107,0,0,0,0
LOC100421293,0,0,0,0
DEPDC1P2,0,0,0,0
SLC25A6P5,0,0,0,0
LOC107987108,0,0,0,2
LOC107987109,0,0,0,0
LOC105376201,0,0,0,0
MIR8081,0,0,0,0
LINC01505,1,3,1,0
RN7SKP77,0,0,0,0
LOC100288437,0,0,0,0
RNA5SP292,0,0,0,0
LOC105376204,0,0,0,1
ZNF462,0,1,0,1
LOC340512,2,3,0,2
RPL7AP44,0,0,0,0
LOC100128086,0,0,0,0
LOC644661,0,0,0,0
LOC107987110,0,0,0,0
LOC112268052,0,0,0,0
RAD23B,5,8,28,8
LOC107987111,0,1,0,1
LINC01509,2,0,1,0
HMGN2P32,0,0,0,0
RNU6-492P,0,0,0,0
KLF4,0,1,4,0
LOC112268053,0,0,0,1
LOC105376206,1,1,0,0
PPIAP88,0,0,0,0
LOC105376205,3,4,1,4
RNU6-996P,0,0,0,0
LOC105376207,0,0,0,1
LOC105376208,0,0,1,2
LOC105376209,0,0,0,0
RNU6-1064P,0,0,0,0
RN7SL659P,0,0,0,0
RPL36AP6,0,0,0,0
LOC101926973,1,1,2,1
RNA5SP293,0,0,0,0
LOC105376211,0,0,1,2
RPS15AP27,0,0,0,0
LOC107987112,1,2,1,0
RPL31P43,1,0,2,1
LOC105376214,5,7,4,8
LOC105376213,0,0,0,0
CHCHD4P2,0,0,0,0
LOC105376212,0,0,0,0
RPL36P14,4,4,4,9
RPL36AP35,0,0,0,0
LOC100288416,0,0,0,0
ACTL7B,0,0,0,0
ACTL7A,0,0,0,0
ELP1,2,4,6,9
ABITRAM,0,0,1,1
CTNNAL1,0,2,0,2
LOC105376216,0,0,0,0
RNA5-8SP3,0,0,0,0
TMEM245,10,8,9,23
MIR32,0,0,0,0
FRRS1L,0,0,0,1
EPB41L4B,1,4,1,2
RNU6-984P,0,0,0,0
LOC107987113,0,0,0,0
MTND2P11,0,0,0,0
PTPN3,3,2,0,3
MIR3927,0,0,0,0
YBX1P6,0,0,0,0
PALM2AKAP2,9,13,8,24
LOC107987013,0,0,0,0
RPL21P87,0,0,0,0
LOC105376217,1,0,0,0
TRR-TCG6-1,0,0,0,0
C9orf152,0,0,0,0
TXN,3,5,6,4
LOC107987114,0,1,0,1
TXNDC8,1,1,0,2
SVEP1,1,3,0,3
RNU6-1039P,0,0,0,0
LOC105376218,0,0,0,0
MUSK,2,9,2,1
RPS21P5,0,0,0,0
LOC107987115,0,0,0,0
LPAR1,3,9,2,5
RNU6-432P,0,0,0,0
RNY4P18,0,0,0,0
LOC105376219,1,9,2,1
MIR7702,0,0,0,0
OR2K2,0,0,0,0
ECPAS,7,16,19,12
RNA5SP294,0,0,0,0
ZNF483,1,1,0,2
PTGR1,0,0,0,0
LRRC37A5P,1,0,0,0
LOC107987116,0,0,0,0
DNAJC25-GNG10,0,0,0,0
DNAJC25,0,0,0,0
GNG10,0,0,0,0
SHOC1,5,7,8,2
RNU6-1013P,0,0,0,0
UGCG,11,6,22,12
MIR4668,0,0,0,0
RNU6-710P,0,0,0,0
LOC105376220,1,2,1,2
SUSD1,4,5,5,10
RNU6-855P,0,0,0,0
RPL29P20,0,0,0,0
PTBP3,12,31,49,34
RN7SL57P,0,0,0,0
RNA5SP295,0,0,0,0
RN7SL430P,0,0,0,0
HSPE1P28,0,0,0,0
RPL32P22,0,0,0,0
HSDL2,2,5,4,1
HSDL2-AS1,1,1,0,0
KIAA1958,2,7,3,5
INIP,1,6,3,8
LOC107987117,1,0,0,0
SNX30,4,7,3,10
LOC107987118,0,0,0,2
SLC46A2,0,0,0,1
LOC112268054,0,0,0,0
MUPP,0,1,0,1
ZNF883,0,0,0,1
ZFP37,0,1,1,1
FAM225B,0,0,0,0
FAM225A,0,1,0,0
SLC31A2,1,0,6,1
FKBP15,3,7,10,5
SLC31A1,0,0,0,0
LOC107987119,0,0,0,0
CDC26,1,2,2,1
PRPF4,0,0,4,5
RNF183,0,0,0,1
WDR31,1,0,0,1
BSPRY,0,1,2,1
HDHD3,0,3,1,4
ALAD,0,2,3,2
POLE3,2,4,12,5
C9orf43,0,0,0,0
RGS3,3,8,7,5
LOC105376222,0,0,0,0
LOC105376223,0,1,0,0
LOC100288542,0,0,0,0
LOC100418705,0,0,0,0
LOC100132609,0,0,0,0
ZNF618,5,7,3,7
AMBP,0,0,0,0
LOC107987120,0,0,0,0
KIF12,0,1,0,0
LOC105376225,0,0,0,0
COL27A1,0,3,1,6
MIR455,0,0,0,0
LOC105376224,0,0,0,0
ORM1,0,0,0,2
ORM2,0,1,0,1
AKNA,24,43,99,93
WHRN,0,5,10,7
LOC100131877,0,0,0,0
LOC105376228,0,0,0,0
LOC105376229,0,0,0,0
ATP6V1G1,5,17,28,27
TMEM268,2,4,2,6
TEX53,0,0,0,0
LOC107987121,0,0,0,0
TEX48,0,0,0,0
LOC105376231,0,0,0,0
TNFSF15,0,0,0,0
LOC645266,0,0,0,0
TNFSF8,6,20,11,21
TNC,2,3,0,0
LOC101928748,0,0,0,0
DELEC1,2,2,3,8
LOC105376233,0,0,0,0
LOC105376232,0,0,0,0
LOC105376235,2,0,0,1
LOC101928775,0,0,0,0
LOC105376234,0,0,0,1
LINC00474,0,0,0,1
LOC105376236,0,1,0,0
PAPPA,1,1,2,1
PAPPA-AS2,0,0,0,0
PAPPA-AS1,0,0,0,0
ASTN2,11,12,4,14
ASTN2-AS1,0,0,0,0
LOC107987014,0,0,0,0
LOC107987015,0,0,0,0
LOC105376240,0,0,0,0
TRIM32,0,0,0,0
LOC105376239,0,0,0,0
LOC105376238,0,0,0,0
RPL10P3,0,0,0,0
SNORA70C,0,0,0,0
LOC105376237,0,0,0,0
RN7SKP128,0,0,0,0
RN7SKP125,0,0,0,0
LOC105376242,3,1,0,0
LOC101928797,0,0,0,0
RPL35AP22,0,0,0,0
TLR4,6,3,7,4
RNU6-1082P,0,0,0,0
LOC105376244,6,1,1,1
LOC105376243,0,0,0,0
LOC105376246,1,0,0,0
LOC105376247,0,2,1,7
TPT1P9,0,0,0,0
LOC105376248,0,0,0,0
LOC105376249,0,0,0,0
LOC102724929,1,0,1,1
LINC02578,0,1,0,0
LOC107987035,0,0,0,0
LOC101928849,4,3,0,3
BRINP1,2,3,1,4
LOC105376250,1,1,0,0
LOC107987122,3,1,1,0
LINC01613,0,0,0,0
LOC107987123,0,0,0,0
LOC107987124,0,1,0,1
MIR147A,0,0,0,0
LOC105376253,0,1,0,0
CDK5RAP2,6,10,13,19
MEGF9,21,47,23,25
AHCYP2,0,0,0,0
FBXW2,7,15,7,8
B3GALT9,0,0,0,0
PSMD5,8,14,16,12
CUTALP,3,3,7,3
PHF19,3,6,5,8
TRAF1,5,4,10,6
C5-OT1,0,1,1,0
C5,0,4,1,1
CNTRL,15,14,18,22
RAB14,8,15,23,26
GSN,4,8,8,4
RN7SL181P,0,0,0,0
LOC645482,0,0,0,0
GSN-AS1,0,0,0,0
STOM,8,3,11,4
LOC102723324,3,3,3,2
GGTA1,0,6,4,4
RN7SL187P,0,0,0,0
HMGB1P37,0,0,0,0
LOC107987016,0,1,0,1
DAB2IP,2,5,2,0
LOC105376257,0,0,0,0
LOC107987125,0,0,0,0
TTLL11,2,4,2,5
MIR4478,0,0,0,0
NDUFA8,1,2,5,0
MORN5,1,1,1,1
LHX6,1,0,0,0
RBM18,1,0,5,3
MRRF,0,2,4,8
PTGS1,6,2,5,8
OR1J2,1,1,0,0
OR1J1,0,0,0,0
OR1J4,0,0,0,0
OR1N1,0,0,0,0
OR1L8,0,0,0,0
OR1N2,0,0,0,0
OR1H1P,0,0,0,0
OR1Q1,0,0,0,0
OR1B1,0,0,0,0
OR1L1,0,0,0,0
OR1L3,0,0,0,0
TLK1P1,0,0,2,2
OR1L4,0,0,0,0
OR1L6,0,0,0,0
SKA2P1,1,0,1,0
OR5C1,0,0,0,0
OR1K1,0,0,0,0
PDCL,0,2,3,0
KRT18P67,0,0,0,0
RC3H2,12,12,25,20
SNORD90,0,0,0,0
ZBTB6,0,4,0,1
ZBTB26,2,2,2,2
RABGAP1,12,21,35,16
LOC105379839,0,0,0,0
RNY1P15,0,0,0,0
RPS25P8,0,0,0,0
GPR21,0,0,0,0
LOC100422501,0,0,0,0
STRBP,17,18,11,9
MIR600HG,0,0,0,0
MIR600,0,0,0,0
LOC105376265,0,0,0,0
CRB2,0,0,0,0
DENND1A,23,35,31,28
MIR601,0,0,0,0
MIR7150,0,0,0,0
LOC105376266,0,0,0,0
PIGFP2,0,0,0,0
LOC105376267,0,0,0,0
LOC100505588,0,0,0,0
LHX2,0,0,0,0
LOC107987037,0,0,0,1
NEK6,4,2,5,2
LOC613206,0,0,0,0
LOC105376269,0,0,0,0
PSMB7,2,2,11,4
LOC100129034,0,0,0,0
LOC105376270,0,0,0,0
ADGRD2,0,0,0,0
NR5A1,1,1,1,1
NR6A1,8,11,8,6
LOC100419284,0,0,0,0
RN7SL302P,0,0,0,0
MIR181A2HG,0,0,0,0
MIR181A2,0,0,0,0
MIR181B2,0,0,0,0
LOC107987126,0,0,0,0
OLFML2A,0,1,0,0
WDR38,0,0,0,0
RPL35,21,32,54,53
ARPC5L,5,3,3,4
GOLGA1,0,4,5,7
RNU4-82P,0,0,0,0
SCAI,7,10,3,18
FXNP2,0,0,0,0
PPP6C,12,12,36,10
PRPS1P2,0,0,0,0
NDUFB3P2,0,0,0,0
RPSAP76,0,0,0,0
LOC105376271,0,0,0,1
RABEPK,2,5,2,4
HSPA5,10,15,59,18
HSPA5-DT,0,1,0,0
GAPVD1,17,24,22,14
RPS10P17,0,0,0,0
RNU6-1020P,0,0,0,0
LOC101929014,0,0,0,0
LOC112268055,1,0,0,1
RNU5B-5P,0,0,0,0
MAPKAP1,9,9,11,10
RN7SL30P,0,0,0,0
LOC102723468,0,0,0,0
LOC105376272,0,0,0,0
HNRNPA1P15,0,0,0,0
LOC107987128,0,0,0,0
PBX3-DT,0,0,0,0
PBX3,3,11,9,21
LOC107984127,0,0,0,0
LOC105376273,0,0,0,0
LOC105376274,0,1,0,0
LOC105376275,0,0,0,0
LOC101929116,0,0,0,0
MVB12B,3,13,15,17
NRON,0,0,0,0
LOC105376276,0,0,0,0
LMX1B-DT,0,0,0,0
LMX1B,1,1,0,0
LOC107987129,0,0,0,0
ZBTB43,6,10,14,12
ZBTB34,0,3,2,1
RALGPS1,7,6,10,6
LOC105376279,0,0,0,0
ANGPTL2,0,0,0,0
LOC105376278,0,0,0,0
GARNL3,3,2,0,2
LOC100419923,0,0,0,0
LOC112268056,0,0,0,0
SLC2A8,0,0,0,0
ZNF79,1,0,1,0
RPL12,16,14,31,13
SNORA65,0,0,0,0
LRSAM1,4,7,7,10
NIBAN2,3,5,4,6
LOC105376281,0,0,0,0
STXBP1,1,1,2,1
MIR3911,0,0,0,0
PTRH1,0,0,0,0
CFAP157,0,0,0,0
TTC16,1,3,2,2
TOR2A,1,2,0,0
SH2D3C,9,8,16,6
LOC107987132,1,0,0,0
MIR3960,0,0,0,0
MIR2861,0,0,0,0
CDK9,0,1,1,1
FPGS,3,3,3,5
ENG,1,3,3,3
LOC102723566,0,0,0,0
LOC105379841,0,0,0,0
RNA5SP296,0,0,0,0
AK1,4,7,7,6
MIR4672,0,0,0,0
ST6GALNAC6,2,1,0,1
ST6GALNAC4,8,2,10,9
PIP5KL1,0,0,0,0
DPM2,14,17,13,13
FAM102A,8,3,14,9
NAIF1,0,1,0,2
SLC25A25,5,7,10,9
SLC25A25-AS1,2,2,0,0
PTGES2,1,1,0,2
PTGES2-AS1,0,0,0,0
LCN2,1,0,0,4
BBLN,1,3,8,2
CIZ1,1,5,7,11
DNM1,0,0,0,1
MIR199B,0,0,0,0
MIR3154,0,0,0,0
GOLGA2,4,2,6,5
SWI5,0,1,1,2
TRUB2,0,2,1,0
LOC105376286,0,0,0,0
COQ4,1,1,3,3
TRR-TCT3-1,0,0,0,0
SLC27A4,0,1,2,1
TMSB4XP4,0,0,0,0
URM1,4,6,11,7
MIR219A2,0,0,0,0
MIR219B,0,0,0,0
CERCAM,1,1,0,1
LOC100129352,0,0,0,0
ODF2,2,1,4,3
ODF2-AS1,0,0,0,0
GLE1,2,3,5,5
LOC101929270,0,0,0,0
RNU7-171P,0,0,0,0
SPTAN1,5,9,11,12
DYNC2I2,0,1,1,1
VTI1BP4,0,0,0,0
LOC105376287,4,1,1,7
HMGA1P4,0,0,0,0
SET,22,19,89,49
PKN3,0,1,0,0
RN7SL560P,0,0,0,0
ZDHHC12,0,0,3,0
ZDHHC12-DT,0,0,0,1
ZER1,9,12,20,11
TBC1D13,0,1,3,5
ENDOG,0,0,0,0
SPOUT1,1,0,0,2
KYAT1,3,1,0,5
LRRC8A,1,3,10,3
LOC101929291,0,0,0,0
PHYHD1,1,1,0,2
DOLK,0,0,0,0
NUP188,2,3,4,6
LOC101929314,0,0,0,0
SH3GLB2,4,6,8,6
MIGA2,2,3,8,3
DOLPP1,0,0,0,0
CRAT,1,1,2,0
PTPA,2,0,7,4
IER5L,0,0,2,0
LOC105376289,0,0,2,1
IER5L-AS1,0,1,0,2
LOC101929331,0,0,0,0
LOC107987133,2,1,0,0
LINC02913,0,0,0,0
LINC01503,0,0,0,2
LOC107987038,0,0,0,0
RN7SL159P,0,0,0,0
LOC105376291,1,0,0,2
LINC00963,1,3,11,3
LOC105376292,0,0,0,0
NTMT1,0,2,1,0
C9orf50,0,0,0,0
ASB6,0,0,2,0
PRRX2,0,0,0,0
PRRX2-AS1,0,0,0,0
PTGES,2,2,0,0
UBE2V1P4,0,0,0,0
TOR1B,3,3,6,3
TOR1A,1,3,3,3
C9orf78,58,50,81,64
USP20,4,10,8,5
MIR6855,0,0,0,0
FNBP1,48,73,122,99
GPR107,5,6,4,7
GPRACR,0,0,0,1
NCS1,2,1,0,2
MIR12126,0,0,0,0
HMCN2,3,2,1,1
RN7SL665P,0,0,0,0
LOC107987134,0,0,0,0
ASS1,0,1,0,2
LOC105376294,0,0,0,0
LOC100272217,0,0,0,0
FUBP3,5,6,12,8
MIR6856,0,0,0,0
RPL19P15,0,0,1,0
PRDM12,0,3,0,0
EXOSC2,1,1,3,1
ABL1,10,10,10,13
RPL37P17,0,0,0,0
QRFP,1,1,0,0
FIBCD1,0,0,1,1
FIBCD1-AS1,0,0,0,0
LAMC3,2,0,1,2
AIF1L,1,1,0,1
NUP214,12,15,16,16
RNU6-881P,0,0,0,0
FAM78A,1,7,3,3
PLPP7,1,0,1,0
LOC105376299,0,1,0,3
LOC105376300,0,0,0,0
PRRC2B,19,12,23,13
SNORD62A,0,0,0,0
SNORD62B,0,0,0,0
LOC107987135,0,0,0,0
POMT1,0,2,5,0
LOC105376301,0,0,0,0
UCK1,0,2,1,2
PRRT1B,2,1,0,0
RAPGEF1,62,39,119,49
RN7SL328P,0,0,0,0
EIF4A1P3,0,0,0,0
MED27,8,8,8,9
LOC105376302,1,0,0,0
NTNG2,1,5,0,2
SETX,38,39,53,49
TTF1,8,8,9,3
CFAP77,1,2,2,4
LOC105376304,0,0,0,0
RNU5D-2P,0,0,0,0
BARHL1,0,0,0,0
DDX31,2,4,2,6
GTF3C4,0,1,0,5
AK8,5,8,4,4
SPACA9,2,0,0,1
TSC1,4,3,6,10
